"Row ID","Order Date","Ship Date","Ship Mode","Customer ID","Customer Name","Segment","Country","City","State","Postal Code","Region","Category","Sub-Category","Sales","Quantity","Discount","Profit"
"162","12/28/2012","12/31/2012","Second Class","EM-13960","Eric Murdock","Consumer","United States","Philadelphia","Pennsylvania","19134","East","Technology","Accessories","54.384","2","0.2","1.3596"
"163","11/17/2013","11/21/2013","Standard Class","RD-19900","Ruben Dartt","Consumer","United States","Carlsbad","New Mexico","88220","West","Office Supplies","Envelopes","28.4","5","0","13.348"
"164","11/8/2013","11/12/2013","Standard Class","MJ-17740","Max Jones","Consumer","United States","Seattle","Washington","98115","West","Office Supplies","Binders","27.68","2","0.2","9.688"
"165","9/8/2011","9/12/2011","Standard Class","BM-11140","Becky Martin","Consumer","United States","San Antonio","Texas","78207","Central","Office Supplies","Art","9.936","3","0.2","2.7324"
"166","9/8/2011","9/12/2011","Standard Class","BM-11140","Becky Martin","Consumer","United States","San Antonio","Texas","78207","Central","Technology","Machines","8159.952","8","0.4","-1359.992"
"167","9/8/2011","9/12/2011","Standard Class","BM-11140","Becky Martin","Consumer","United States","San Antonio","Texas","78207","Central","Office Supplies","Storage","275.928","3","0.2","-58.6347"
"168","9/8/2011","9/12/2011","Standard Class","BM-11140","Becky Martin","Consumer","United States","San Antonio","Texas","78207","Central","Furniture","Chairs","1740.06","9","0.3","-24.858"
"169","9/8/2011","9/12/2011","Standard Class","BM-11140","Becky Martin","Consumer","United States","San Antonio","Texas","78207","Central","Office Supplies","Art","32.064","6","0.2","6.8136"
"170","9/8/2011","9/12/2011","Standard Class","BM-11140","Becky Martin","Consumer","United States","San Antonio","Texas","78207","Central","Office Supplies","Appliances","177.98","5","0.8","-453.849"
"171","9/8/2011","9/12/2011","Standard Class","BM-11140","Becky Martin","Consumer","United States","San Antonio","Texas","78207","Central","Technology","Phones","143.976","3","0.2","8.9985"
"172","8/5/2011","8/9/2011","Standard Class","CS-12130","Chad Sievert","Consumer","United States","Los Angeles","California","90004","West","Office Supplies","Paper","20.94","3","0","9.8418"
"173","8/5/2011","8/9/2011","Standard Class","CS-12130","Chad Sievert","Consumer","United States","Los Angeles","California","90004","West","Office Supplies","Paper","110.96","2","0","53.2608"
"174","8/5/2011","8/9/2011","Standard Class","CS-12130","Chad Sievert","Consumer","United States","Los Angeles","California","90004","West","Furniture","Chairs","340.144","7","0.2","21.259"
"175","9/14/2011","9/19/2011","Standard Class","JB-15400","Jennifer Braxton","Corporate","United States","Chicago","Illinois","60623","Central","Office Supplies","Appliances","52.448","2","0.8","-131.12"
"176","9/14/2011","9/19/2011","Standard Class","JB-15400","Jennifer Braxton","Corporate","United States","Chicago","Illinois","60623","Central","Office Supplies","Labels","20.16","4","0.2","6.552"
"177","4/22/2014","4/26/2014","Second Class","SJ-20500","Shirley Jackson","Consumer","United States","Houston","Texas","77036","Central","Office Supplies","Appliances","97.264","4","0.8","-243.16"
"178","11/21/2012","11/23/2012","Second Class","JE-15745","Joel Eaton","Consumer","United States","Newark","Ohio","43055","East","Furniture","Chairs","396.802","7","0.3","-11.3372"
"179","11/21/2012","11/23/2012","Second Class","JE-15745","Joel Eaton","Consumer","United States","Newark","Ohio","43055","East","Office Supplies","Supplies","15.88","5","0.2","-3.7715"
"180","12/15/2012","12/19/2012","Standard Class","JK-15640","Jim Kriz","Home Office","United States","New York City","New York","10009","East","Office Supplies","Art","3.28","1","0","1.4104"
"181","12/5/2011","12/9/2011","Second Class","DK-13150","David Kendrick","Corporate","United States","Decatur","Illinois","62521","Central","Office Supplies","Storage","24.816","2","0.2","1.8612"
"182","12/5/2011","12/9/2011","Second Class","DK-13150","David Kendrick","Corporate","United States","Decatur","Illinois","62521","Central","Technology","Accessories","408.744","7","0.2","76.6395"
"183","11/19/2011","11/24/2011","Second Class","RM-19675","Robert Marley","Home Office","United States","Monroe","Louisiana","71203","South","Technology","Phones","503.96","4","0","131.0296"
"184","11/19/2011","11/24/2011","Second Class","RM-19675","Robert Marley","Home Office","United States","Monroe","Louisiana","71203","South","Technology","Phones","149.95","5","0","41.986"
"185","11/19/2011","11/24/2011","Second Class","RM-19675","Robert Marley","Home Office","United States","Monroe","Louisiana","71203","South","Technology","Accessories","29","2","0","7.25"
"186","11/29/2013","12/3/2013","Standard Class","SK-19990","Sally Knutson","Consumer","United States","Fairfield","Connecticut","6824","East","Office Supplies","Binders","7.16","2","0","3.4368"
"187","8/26/2011","8/30/2011","Standard Class","FM-14290","Frank Merwin","Home Office","United States","Los Angeles","California","90032","West","Technology","Accessories","176.8","8","0","22.984"
"188","7/17/2013","7/23/2013","Standard Class","AM-10360","Alice McCarthy","Corporate","United States","Grand Prairie","Texas","75051","Central","Office Supplies","Storage","37.224","3","0.2","3.7224"
"189","7/17/2013","7/23/2013","Standard Class","AM-10360","Alice McCarthy","Corporate","United States","Grand Prairie","Texas","75051","Central","Office Supplies","Paper","20.016","3","0.2","6.255"
"190","10/12/2012","10/14/2012","First Class","MP-17470","Mark Packer","Home Office","United States","New York City","New York","10035","East","Furniture","Bookcases","899.136","4","0.2","112.392"
"191","10/12/2012","10/14/2012","First Class","MP-17470","Mark Packer","Home Office","United States","New York City","New York","10035","East","Technology","Phones","71.76","6","0","20.0928"
"192","10/12/2012","10/14/2012","First Class","MP-17470","Mark Packer","Home Office","United States","New York City","New York","10035","East","Office Supplies","Paper","51.84","8","0","24.8832"
"193","10/12/2012","10/14/2012","First Class","MP-17470","Mark Packer","Home Office","United States","New York City","New York","10035","East","Furniture","Bookcases","626.352","3","0.2","46.9764"
"194","10/12/2012","10/14/2012","First Class","MP-17470","Mark Packer","Home Office","United States","New York City","New York","10035","East","Office Supplies","Art","19.9","5","0","6.567"
"195","10/31/2012","11/6/2012","Standard Class","MZ-17515","Mary Zewe","Corporate","United States","Redlands","California","92374","West","Office Supplies","Envelopes","14.28","7","0","6.7116"
"196","3/21/2011","3/25/2011","Standard Class","CB-12025","Cassandra Brandow","Consumer","United States","Hamilton","Ohio","45011","East","Office Supplies","Art","7.408","2","0.2","1.2038"
"197","3/21/2011","3/25/2011","Standard Class","CB-12025","Cassandra Brandow","Consumer","United States","Hamilton","Ohio","45011","East","Office Supplies","Art","6.048","3","0.2","1.5876"
"198","11/7/2014","11/14/2014","Standard Class","VM-21685","Valerie Mitchum","Home Office","United States","Westfield","New Jersey","7090","East","Office Supplies","Storage","46.26","3","0","12.0276"
"199","7/7/2014","7/14/2014","Standard Class","FH-14365","Fred Hopkins","Corporate","United States","Philadelphia","Pennsylvania","19120","East","Office Supplies","Binders","2.946","2","0.7","-2.2586"
"200","7/7/2014","7/14/2014","Standard Class","FH-14365","Fred Hopkins","Corporate","United States","Philadelphia","Pennsylvania","19120","East","Office Supplies","Paper","16.056","3","0.2","5.8203"
"201","6/25/2014","6/30/2014","Standard Class","MB-17305","Maria Bertelson","Consumer","United States","Akron","Ohio","44312","East","Office Supplies","Paper","21.744","3","0.2","6.795"
"202","8/3/2011","8/5/2011","First Class","BS-11755","Bruce Stewart","Consumer","United States","Denver","Colorado","80219","West","Furniture","Tables","218.75","2","0.5","-161.875"
"203","8/3/2011","8/5/2011","First Class","BS-11755","Bruce Stewart","Consumer","United States","Denver","Colorado","80219","West","Office Supplies","Appliances","2.6","1","0.2","0.2925"
"204","12/18/2014","12/22/2014","Second Class","LC-17140","Logan Currie","Consumer","United States","Dallas","Texas","75220","Central","Office Supplies","Appliances","66.284","2","0.8","-178.9668"
"205","6/4/2014","6/8/2014","Standard Class","HK-14890","Heather Kirkland","Corporate","United States","Franklin","Tennessee","37064","South","Furniture","Furnishings","35.168","7","0.2","9.6712"
"206","12/10/2014","12/15/2014","Standard Class","LE-16810","Laurel Elliston","Consumer","United States","Whittier","California","90604","West","Technology","Phones","444.768","4","0.2","44.4768"
"207","12/2/2014","12/8/2014","Standard Class","JH-15985","Joseph Holt","Consumer","United States","Saginaw","Michigan","48601","Central","Office Supplies","Storage","83.92","4","0","5.8744"
"208","12/2/2014","12/8/2014","Standard Class","JH-15985","Joseph Holt","Consumer","United States","Saginaw","Michigan","48601","Central","Technology","Phones","131.98","2","0","35.6346"
"209","12/2/2014","12/8/2014","Standard Class","JH-15985","Joseph Holt","Consumer","United States","Saginaw","Michigan","48601","Central","Office Supplies","Binders","15.92","4","0","7.4824"
"210","12/2/2014","12/8/2014","Standard Class","JH-15985","Joseph Holt","Consumer","United States","Saginaw","Michigan","48601","Central","Office Supplies","Fasteners","52.29","9","0","16.2099"
"211","12/2/2014","12/8/2014","Standard Class","JH-15985","Joseph Holt","Consumer","United States","Saginaw","Michigan","48601","Central","Office Supplies","Storage","91.99","1","0","3.6796"
"212","2/9/2012","2/13/2012","Second Class","MS-17980","Michael Stewart","Corporate","United States","Dallas","Texas","75220","Central","Technology","Accessories","20.8","2","0.2","6.5"
"213","1/2/2012","1/9/2012","Standard Class","VW-21775","Victoria Wilson","Corporate","United States","Medina","Ohio","44256","East","Office Supplies","Labels","23.68","2","0.2","8.88"
"214","1/2/2012","1/9/2012","Standard Class","VW-21775","Victoria Wilson","Corporate","United States","Medina","Ohio","44256","East","Furniture","Bookcases","452.45","5","0.5","-244.323"
"215","1/2/2012","1/9/2012","Standard Class","VW-21775","Victoria Wilson","Corporate","United States","Medina","Ohio","44256","East","Technology","Phones","62.982","3","0.4","-14.6958"
"216","1/2/2012","1/9/2012","Standard Class","VW-21775","Victoria Wilson","Corporate","United States","Medina","Ohio","44256","East","Technology","Machines","1188","9","0.7","-950.4"
"217","1/2/2012","1/9/2012","Standard Class","VW-21775","Victoria Wilson","Corporate","United States","Medina","Ohio","44256","East","Technology","Accessories","89.584","2","0.2","4.4792"
"218","10/29/2013","11/2/2013","Standard Class","JH-15910","Jonathan Howell","Consumer","United States","Los Angeles","California","90032","West","Office Supplies","Storage","93.06","6","0","26.0568"
"219","10/29/2013","11/2/2013","Standard Class","JH-15910","Jonathan Howell","Consumer","United States","Los Angeles","California","90032","West","Technology","Phones","302.376","3","0.2","22.6782"
"220","12/24/2012","12/27/2012","First Class","JB-15925","Joni Blumstein","Consumer","United States","Dublin","Ohio","43017","East","Office Supplies","Fasteners","5.584","2","0.2","1.8148"
"221","12/24/2012","12/27/2012","First Class","JB-15925","Joni Blumstein","Consumer","United States","Dublin","Ohio","43017","East","Office Supplies","Paper","22.704","6","0.2","8.2302"
"222","12/24/2012","12/27/2012","First Class","JB-15925","Joni Blumstein","Consumer","United States","Dublin","Ohio","43017","East","Office Supplies","Binders","19.776","4","0.7","-13.8432"
"223","12/24/2012","12/27/2012","First Class","JB-15925","Joni Blumstein","Consumer","United States","Dublin","Ohio","43017","East","Furniture","Furnishings","72.704","4","0.2","19.0848"
"224","12/24/2012","12/27/2012","First Class","JB-15925","Joni Blumstein","Consumer","United States","Dublin","Ohio","43017","East","Technology","Machines","479.988","4","0.7","-383.9904"
"225","12/24/2012","12/27/2012","First Class","JB-15925","Joni Blumstein","Consumer","United States","Dublin","Ohio","43017","East","Office Supplies","Art","27.168","2","0.2","2.7168"
"226","8/9/2012","8/16/2012","Standard Class","DS-13180","David Smith","Corporate","United States","Detroit","Michigan","48227","Central","Office Supplies","Art","2.2","1","0","0.968"
"227","8/9/2012","8/16/2012","Standard Class","DS-13180","David Smith","Corporate","United States","Detroit","Michigan","48227","Central","Furniture","Tables","622.45","5","0","136.939"
"228","8/9/2012","8/16/2012","Standard Class","DS-13180","David Smith","Corporate","United States","Detroit","Michigan","48227","Central","Office Supplies","Storage","21.98","1","0","0.2198"
"229","2/28/2012","3/4/2012","Standard Class","VD-21670","Valerie Dominguez","Consumer","United States","Columbia","Tennessee","38401","South","Furniture","Chairs","161.568","2","0.2","-28.2744"
"230","2/28/2012","3/4/2012","Standard Class","VD-21670","Valerie Dominguez","Consumer","United States","Columbia","Tennessee","38401","South","Furniture","Chairs","389.696","8","0.2","43.8408"
"231","9/13/2011","9/17/2011","Standard Class","EA-14035","Erin Ashbrook","Corporate","United States","Charlotte","North Carolina","28205","South","Office Supplies","Binders","18.648","7","0.7","-12.432"
"232","4/8/2014","4/13/2014","Standard Class","CS-12400","Christopher Schild","Home Office","United States","Tampa","Florida","33614","South","Furniture","Tables","233.86","2","0.45","-102.048"
"233","4/8/2014","4/13/2014","Standard Class","CS-12400","Christopher Schild","Home Office","United States","Tampa","Florida","33614","South","Furniture","Tables","620.6145","3","0.45","-248.2458"
